"","index","status"
"157",129.108808479986," good"
"158",21.0678787072014," good"
"159",18.9538489411532," good"
"160",49.7648673499367," good"
"161",15.3518750975013," good"
"162",27.2898744411128," good"
"163",30.2198573211153," good"
"164",14.3919434928534," good"
"165",17.2777242546771," good"
"166",24.7863080804701," good"
"167",13.4285612873883," good"
"168",18.3135682518125," good"
"169",49.4468291377078," good"
"170",21.7941749984029," good"
"171",20.8286002538989," good"
"172",15.0744450563223," good"
"173",23.6285085708236," good"
"174",33.5250594051923," good"
"175",27.6255600692263," good"
"176",32.4253445056887," good"
"177",26.1371525464822," good"
"178",15.4244989523888," good"
"179",91.9310088732841," good"
"180",15.5782345964502," good"
"181",23.0058320430898," good"
"182",35.8383462741592," good"
"183",15.5801798481223," good"
"184",21.5705884227659," good"
"185",53.3302994039212," good"
"186",13.4284939259961," good"
"187",29.6340954989705," good"
"188",29.162484801235," good"
"189",75.2834596946077," good"
"190",25.596178591904," good"
"191",34.5400597945715," good"
"192",30.0435231808366," good"
"193",18.9231133362456," good"
"194",11.3796736273317," good"
"195",27.6444109579112," good"
"196",39.1017145587905," good"
"197",42.3593328876294," good"
"198",23.4828801164639," good"
"199",17.514391489043," good"
"200",14.2997866570703," good"
"201",24.1922875133959," good"
"202",14.7035148790711," good"
"203",28.6713322099002," good"
"204",22.5698014312524," good"
"205",27.5940863380659," good"
"206",4.76029544198316," good"
"207",31.7786010531033," good"
"208",36.7436149249709," good"
"209",15.3168384723," good"
"210",17.840782096538," good"
"211",32.3388889779371," good"
"212",69.2275435240439," good"
"213",27.5883590355221," good"
"214",14.167419713478," good"
"215",22.2233380609855," good"
"216",83.9844540662591," good"
"217",18.1318255155234," good"
"218",21.3655906591425," good"
"219",58.691234827345," good"
"220",26.2615779452166," good"
"221",31.6455036431449," good"
"222",28.5367589493406," good"
"223",7.38864182470123," good"
"224",41.5726649062889," good"
"225",24.6416931081449," good"
"226",74.7195499418734," good"
"227",48.4284088344891," good"
"228",22.6121130919492," good"
"229",30.7936178404776," good"
"230",18.6109846633773," good"
"231",36.8163787095981," good"
"232",12.1910001083138," good"
"233",25.8608743461613," good"
"234",32.0187618700176," good"
"235",94.1104943018822," good"
"236",27.4189667800871," good"
"237",31.9518342307279," good"
"238",73.911015943836," good"
"239",21.1336995576584," good"
"240",28.4778997278015," good"
"241",14.8655184625002," good"
"242",38.8208066288241," good"
"243",72.4347701903062," good"
"244",44.3065867389845," good"
"245",42.7112190257479," good"
"246",22.7955540626961," good"
"247",68.2793619131058," good"
"248",56.7610914302591," good"
"249",32.5549766530516," good"
"250",31.387449674843," good"
"251",24.6919766556744," good"
"252",45.4007996764503," good"
"253",31.1268759926968," good"
"254",41.1987585508606," good"
"255",94.5862787748504," good"
"256",20.9574511625793," good"
"257",58.6581251772935," good"
"258",35.4100905747884," good"
"259",8.60660542683865," good"
"260",36.0305357245457," good"
"261",58.2752132617771," good"
"262",68.4150789603086," good"
"263",75.47839321409," good"
"264",22.1409694097161," good"
"265",24.0213158141468," good"
"266",65.0704182222101," good"
"267",24.253484734788," good"
"268",50.6300597358923," good"
"269",37.88784707819," good"
"270",124.134845713594," good"
"271",42.3176148053696," good"
"272",12.719907354281," good"
"273",43.3268968023891," good"
"274",15.7157986432882," good"
"275",32.1859080037231," good"
"276",71.6427859655574," good"
"277",74.6592269076222," good"
"278",15.4593434778486," good"
"279",51.559203488074," good"
"280",57.1754211881243," good"
"281",19.850647363672," good"
"282",23.0083181537269," good"
"283",23.5449113438616," good"
"284",83.3994964688156," good"
"285",50.6980975038776," good"
"286",31.3052499431878," good"
"287",18.966500109019," good"
"288",21.783123517915," good"
"289",15.0077807682749," good"
"290",43.123806839246," good"
"291",43.8169218971535," good"
"292",31.4919359251502," good"
"293",106.466961277764," good"
"294",41.8210717333909," good"
"295",20.4137597127959," good"
"296",30.3370169417948," good"
"297",70.1907626219032," good"
"298",25.3014880922733," good"
"299",50.3475250414873," good"
"300",12.9835323470771," good"
"301",16.3160871869762," good"
"302",30.9074086016086," good"
"303",21.0613405660305," good"
"304",13.9538537551003," good"
"305",20.9447883536829," good"
"306",104.744973517311," good"
"307",44.4772632674151," good"
"308",25.4114741352662," good"
"309",36.5305103307745," good"
"310",32.3065150675019," good"
"311",95.7629654319627," good"
"312",18.27125910103," good"
"313",13.4346459408174," good"
"314",16.9689569543207," good"
"315",26.436780291841," good"
"316",26.605150201019," good"
"317",29.0702409164073," good"
"318",45.2861533020482," good"
"319",28.8654436285776," good"
"320",77.0819573265463," good"
"321",99.3074081119786," good"
"322",166.604318452185," good"
"323",46.2106282490453," good"
"324",47.0545911434113," good"
"325",20.1976170092405," good"
"326",41.3158558362963," good"
"327",19.6479831034332," good"
"328",24.6571349759737," good"
"329",46.2958026677341," good"
"330",20.7579203685111," good"
"331",26.1357320627408," good"
"332",27.6549668183061," good"
"333",26.3002220222371," good"
"334",8.1412906820254," good"
"335",12.6139448042868," good"
"336",42.0891804353396," good"
"337",17.2756508096982," good"
"338",38.2625166272389," good"
"339",19.9697489230851," good"
"340",62.6638411845558," good"
"341",15.4161699664577," good"
"342",22.8434768460445," good"
"343",49.2515019241111," good"
"344",15.858714135884," good"
"345",26.7316778639039," good"
"346",20.1367554716524," good"
"347",45.8699535765293," good"
"348",19.3433506748486," good"
"349",36.8074138556538," good"
"350",23.1582565229298," good"
"351",30.598630480035," good"
"352",38.1363354826363," good"
"353",9.23035298399729," good"
"354",23.6327085879449," good"
"355",22.5350615593123," good"
"356",25.2081776026328," good"
"357",121.521259059168," good"
"358",10.795244191626," good"
"359",13.3792434305663," good"
"360",51.2186053371043," good"
"361",50.2647377168531," good"
"362",52.7011142424607," good"
"363",101.18486971398," good"
"364",10.6013576287051," good"
"365",36.2029276966385," good"
"366",24.1371563076994," good"
"367",21.6408613008603," good"
"368",66.1342517177288," good"
"369",52.0312791338372," good"
"370",45.2226852869925," good"
"371",27.0421570082011," good"
"372",66.3716001561049," good"
"373",7.83961432736411," good"
"374",60.2798286049232," good"
"375",47.9443140484392," good"
"376",49.6746647222311," good"
"377",18.1915434677615," good"
"378",54.8492868731643," good"
"379",5.81734668956491," good"
"380",11.9892071162," good"
"381",24.8320099361288," good"
"382",33.1396942664684," good"
"383",28.2952341256493," good"
"384",14.2629955805283," good"
"385",15.8060517033967," good"
"386",23.9880499348406," good"
"387",16.3094848677256," good"
"388",28.7854956592946," good"
"389",8.90126319432945," good"
"390",88.3330032746037," good"
"391",12.6941453124747," good"
"392",42.1720371008587," good"
"393",25.1125420160362," good"
"394",25.8501712398623," good"
"395",30.2983145340799," good"
"396",46.3443567171688," good"
"397",49.2974288396248," good"
"398",36.6956839808433," good"
"399",27.4027406041866," good"
"400",27.9400583859632," good"
"401",42.4708805163341," good"
"402",45.7140632797178," good"
"403",11.5331109262928," good"
"404",18.1559809226263," good"
"405",27.9227738045552," good"
"406",46.5272623418751," good"
"407",57.6065280503627," good"
"408",19.2196468512364," good"
"409",54.0451184674814," good"
"410",27.1884527139969," good"
"411",37.2005627950419," good"
"412",46.3794247568586," good"
"413",62.7331192565664," good"
"414",87.7998182017076," good"
"415",129.006726397049," good"
"416",12.8680447917616," good"
"417",81.7988650529809," good"
"418",33.5466906697829," good"
"419",12.3934007790544," good"
"420",18.7666788572479," good"
"421",30.1373910236944," good"
"422",17.4679317500146," good"
"423",18.1113957427875," good"
"424",64.2886202838538," good"
"425",45.9129724369291," good"
"426",75.6725349241291," good"
"427",25.4293755965608," good"
"428",25.3127050276972," good"
"429",35.1554058678914," good"
"430",38.9457733131231," good"
"431",15.7770050355127," good"
"432",27.6685307967136," good"
"433",23.1439170888059," good"
"434",24.7190586837587," good"
"435",30.6384187478409," good"
"436",47.6174907278842," good"
"437",12.0342564877103," good"
"438",13.5414182220843," good"
"439",12.7279747325073," good"
"440",15.633689560112," good"
"441",34.8612518654086," good"
"442",27.3075297345625," good"
"443",15.6788202410388," good"
"444",17.7514114714195," good"
"445",13.3673257417931," good"
"446",43.3795701593081," good"
"447",49.2466970825822," good"
"448",48.1674381175369," good"
"449",72.4342573848031," good"
"450",16.3112015612779," good"
"451",33.6395814858346," good"
"452",39.7045575486309," good"
"453",35.5942415075607," good"
"454",22.2443725303505," good"
"455",26.7526675872461," good"
"456",28.0311413797224," good"
"457",25.8451237911016," good"
"458",78.4266058213534," good"
"459",111.161745772621," good"
"460",29.2445223379044," good"
"461",26.795417498952," good"
"462",44.5682844062993," good"
"463",56.1956046305171," good"
"464",57.8586002201962," good"
"465",99.4218197219397," good"
"466",15.7070161668795," good"
"467",34.0895213867339," good"
"468",16.8153479847235," good"
"469",64.5559461715365," good"
"470",39.8647213462934," good"
"471",14.8966325833168," good"
"472",20.7467742267084," good"
"473",57.7353634299782," good"
"474",43.2186703068525," good"
"475",15.6190369667401," good"
"476",35.1468246680175," good"
"477",16.4399120946454," good"
"478",33.342971134457," good"
"479",71.1788561187513," good"
"480",9.59936755770936," good"
"481",14.9992581068991," good"
"482",23.8606074704618," good"
"483",18.9679625947037," good"
"484",27.0122350644153," good"
"485",67.4338173380753," good"
"486",97.0262073474384," good"
"487",11.5621483146094," good"
"488",35.1035145942415," good"
"489",26.0551591186146," good"
"490",24.7483131705498," good"
"491",70.9552752115371," good"
"492",29.0956006054892," good"
"493",40.6938198813811," good"
"494",19.0294536173331," good"
"495",57.3555810920479," good"
"496",15.8018719359912," good"
"497",47.5993642241003," good"
"498",96.4790730666318," good"
"499",28.2160029680323," good"
"500",11.7579916007493," good"
"501",32.1801811459642," good"
"502",20.7420441425017," good"
"503",64.1889252362824," good"
"504",57.8705487578262," good"
"505",25.4487577580049," good"
"506",14.6942662717746," good"
"507",26.8988655613258," good"
"508",25.9160919766147," good"
"509",31.5922487053475," good"
"510",22.5913663308101," good"
"511",15.1790320512655," good"
"512",27.8978410836861," good"
"513",18.997384719797," good"
"514",14.4566640642816," good"
"515",37.9680204294879," good"
"516",11.4055699100212," good"
"517",19.7001920597732," good"
"518",17.6230548414213," good"
"519",16.4602100246711," good"
"520",25.9457380267613," good"
"521",61.7197353322705," good"
"522",13.1830976901161," good"
"523",50.1780713567821," good"
"524",20.6401190053926," good"
"525",41.0068008098561," good"
"526",71.7550809772188," good"
"527",16.0909455613064," good"
"528",28.2057559554307," good"
"529",15.6398821287925," good"
"530",23.8861121853946," good"
"531",34.0611927762903," good"
"532",22.841035284152," good"
"533",31.8643217731776," good"
"534",64.225617535182," good"
"535",34.2399218781548," good"
"536",27.2091461628207," good"
"537",37.77296109918," good"
"538",15.0717515737072," good"
"539",23.3230859829773," good"
"540",65.0669827961914," good"
"541",19.8477126926227," good"
"542",9.40383981171507," good"
"543",116.91189910268," good"
"544",33.4325762009135," good"
"545",11.9730629177807," good"
"546",34.813893249398," good"
"547",78.4201963241153," good"
"548",41.1241917395524," good"
"549",16.0764556147147," good"
"550",21.8902416023993," good"
"551",17.6071993076071," good"
"552",23.9038107969135," good"
"553",39.9954670749927," good"
"554",20.9504893803418," good"
"555",28.3139735472263," good"
"556",39.2413535013701," good"
"557",66.1122613513347," good"
"558",17.0701198064429," good"
"559",37.6777389562701," good"
"560",32.5815583509579," good"
"561",23.3545750182213," good"
"562",18.208992757454," good"
"563",24.5020990359785," good"
"564",7.85060441358926," good"
"565",10.007427967946," good"
"566",35.5882360076931," good"
"567",22.9790792413563," good"
"568",21.1693752589701," good"
"569",23.594562920095," good"
"570",11.790662057995," good"
"571",34.8829740076244," good"
"572",15.3865792827971," good"
"573",44.0794671084713," good"
"574",31.5975700049539," good"
"575",37.3043421479357," good"
"576",49.7669343448576," good"
"577",29.8598877001987," good"
"578",21.1606228038745," good"
"579",27.6618882749735," good"
"580",39.4579502583833," good"
"581",15.4194586660719," good"
"582",17.2426719702452," good"
"583",14.6921035408425," good"
"584",17.3557809323655," good"
"585",18.3754621876834," good"
"586",47.4047231730424," good"
"587",52.3998257402076," good"
"588",53.7516443288552," good"
"589",18.9380750658637," good"
"590",68.2992253214251," good"
"591",25.9978925841716," good"
"592",25.9478660338704," good"
"593",16.2142025397391," good"
"594",28.876488357877," good"
"595",43.7120711216827," good"
"596",59.6469351464815," good"
"597",65.7788311815435," good"
"598",17.4386928380785," good"
"599",107.98778751857," good"
"600",26.1746095086912," good"
"601",107.044343158947," good"
"602",79.3969449498293," good"
"603",24.590490451466," good"
"604",97.3975975112389," good"
"605",75.7746276715797," good"
"606",9.73677083834217," good"
"607",48.2935300035963," good"
"608",51.8366508059073," good"
"609",33.2194000665458," good"
"610",58.5556295251048," good"
"611",35.3503536777753," good"
"612",47.7725447495053," good"
"613",19.4027659108672," good"
"614",38.7054546992201," good"
"615",24.7636929363788," good"
"616",10.0917852693546," good"
"617",18.6551830894373," good"
"618",15.8126666594251," good"
"619",14.6847191252619," good"
"620",56.7657792730319," good"
"621",25.7064889734598," good"
"622",14.1526678966173," good"
"623",43.3857341906214," good"
"624",10.8092540033103," good"
"625",78.3541031433715," good"
"626",61.5415263831823," good"
"627",27.5630908838079," good"
"628",25.3575092576325," good"
"629",25.7857271137388," good"
"630",70.9702517919357," good"
"631",28.9067397405574," good"
"632",50.6541156236364," good"
"633",14.3359070404672," good"
"634",38.7617214329605," good"
"635",31.4914011670905," good"
"636",21.3030453106438," good"
"637",39.8543210449042," good"
"638",57.8401744518644," good"
"639",86.9468598029751," good"
"640",14.4898777670326," good"
"641",32.6544417688138," good"
"642",13.0885139471443," good"
"643",89.453199218394," good"
"644",61.8597735824762," good"
"645",15.9698234607555," good"
"646",29.6533289046422," good"
"647",14.8056468654925," good"
"648",46.9298940379042," good"
"649",12.1821970876542," good"
"650",31.1940254708501," good"
"651",18.0310083878125," good"
"652",24.9385707139162," good"
"653",44.6880457553827," good"
"654",84.3449147378527," good"
"655",18.4553968940384," good"
"656",24.0857365728195," good"
"657",21.0218831150287," good"
"658",22.5667532137669," good"
"659",20.3659614163413," good"
"660",45.2156047407481," good"
"661",34.9931384709208," good"
"662",78.9017512075562," good"
"663",32.7889891055597," good"
"664",29.0922785660349," good"
"665",7.35023244688831," good"
"666",53.1223533202059," good"
"667",92.8011120774508," good"
"668",43.2293175987304," good"
"669",15.3553280500136," good"
"670",33.2547062114373," good"
"671",57.0528397350396," good"
"672",18.8589770179839," good"
"673",19.8970689973395," good"
"674",28.4932917879148," good"
"675",11.6714394434167," good"
"676",14.1145490489471," good"
"677",64.1140822771995," good"
"678",27.7688927019258," good"
"679",38.9347192481251," good"
"680",26.1170179528615," good"
"681",41.5559143444258," good"
"682",85.1684553312935," good"
"683",34.2115978594651," good"
"684",39.9752545332831," good"
"685",7.96297201789331," good"
"686",21.9446438402123," good"
"687",41.6093629706191," good"
"688",62.8940981672115," good"
"689",15.2967144335477," good"
"690",28.4051225547294," good"
"691",12.5242929301977," good"
"692",60.6712381007826," good"
"693",16.6456844700203," good"
"694",30.22533121045," good"
"695",49.2884178601923," good"
"696",13.2219511002692," good"
"697",38.8356840928407," good"
"698",19.4632308049369," good"
"699",12.3703168383511," good"
"700",65.2049679965385," good"
"701",171.339460406709," good"
"702",12.3548149073773," good"
"703",10.437506631397," good"
"704",20.1084762711704," good"
"705",71.4184817051952," good"
"706",15.3425118358436," good"
"707",19.5027411532875," good"
"708",11.0517641068036," good"
"709",17.5868979614763," good"
"710",22.0126263452534," good"
"711",26.7486832770239," good"
"712",12.4584921384041," good"
"713",12.6502057108916," good"
"714",50.9407746463985," good"
"715",27.3766911151792," good"
"716",35.0255758943343," good"
"717",53.1825363509934," good"
"718",19.888570718168," good"
"719",56.7225827343075," good"
"720",23.4175490008697," good"
"721",22.9866130082732," good"
"722",13.287661267317," good"
"723",56.5374101348105," good"
"724",9.92904392008757," good"
"725",19.2888203732147," good"
"726",38.8598546371115," good"
"727",48.4611100657965," good"
"728",21.2100439845627," good"
"729",12.5712492009675," good"
"730",37.8984688792791," good"
"731",22.5696016456406," good"
"732",57.6798892961217," good"
"733",17.7966592211266," good"
"734",126.151203496699," good"
"735",20.6441490435651," good"
"736",16.2116965103955," good"
"737",50.380494004898," good"
"738",31.5375017844031," good"
"739",20.5933963497023," good"
"740",38.7130729883156," good"
"741",48.3146568410256," good"
"742",28.4041754645233," good"
"743",22.277626325551," good"
"744",11.5830039071087," good"
"745",13.7457654947803," good"
"746",22.6613876021011," good"
"747",30.5140861180453," good"
"748",31.6873840199721," good"
"749",13.999712002841," good"
"750",19.961241709338," good"
"751",16.9091079747078," good"
"752",29.4293448307421," good"
"753",25.1447556518048," good"
"754",27.6818932641649," good"
"755",11.4862405063918," good"
"756",20.4678668605077," good"
"757",62.3935274224494," good"
"758",34.6751582627888," good"
"759",26.4270882028913," good"
"760",18.1190703313397," good"
"761",39.1704782408655," good"
"762",21.3464229499589," good"
"763",29.4629029974589," good"
"764",57.9484114445048," good"
"765",37.8378928805526," good"
"766",22.9731599430009," good"
"767",13.8854987546794," good"
"768",21.8341875450973," good"
"769",86.6944485578893," good"
"770",18.5781084694016," good"
"771",18.4437425330837," good"
"772",39.4475898099549," good"
"773",116.801711250965," good"
"774",12.7131014044778," good"
"775",21.9073293956507," good"
"776",27.523481558114," good"
"777",20.3388920529374," good"
"778",40.8349343736492," good"
"779",43.9722887216741," good"
"780",19.1761362886649," good"
"781",30.8657607606299," good"
"782",29.0752368209723," good"
"783",22.8510688222964," good"
"784",12.7727568008523," good"
"785",11.9878431537581," good"
"786",31.2046859742873," good"
"787",14.6206190328924," good"
"788",13.1298407113422," good"
"789",30.8385771107052," good"
"790",36.5703736021323," good"
"791",15.9947955935541," good"
"792",10.2492832723771," good"
"793",25.9766054391186," good"
"794",109.12383609531," good"
"795",24.0524369805707," good"
"796",58.3543492776993," good"
"797",16.0586143410733," good"
"798",19.1086376959284," good"
"799",60.2133780361813," good"
"800",14.8829225179137," good"
"801",28.0120811512827," good"
"802",15.2386029419802," good"
"803",10.363083491696," good"
"804",8.55881239151589," good"
"805",28.9127386680409," good"
"806",43.7488748726804," good"
"807",28.7331765831183," good"
"808",33.2428991332709," good"
"809",34.7759934021872," good"
"810",21.8201931895918," good"
"811",24.7376453302," good"
"812",16.8228484188323," good"
"813",14.6832827166817," good"
"814",59.6232923142682," good"
"815",35.4428271476254," good"
"816",22.3060776345882," good"
"817",17.4609718747937," good"
"818",13.0445578945343," good"
"819",22.7782102216325," good"
"820",28.667436010736," good"
"821",35.7714448335074," good"
"822",51.6884112335084," good"
"823",56.3893367647253," good"
"824",33.3945356459298," good"
"825",21.8979413045085," good"
"826",38.401685958123," good"
"827",16.5870342007371," good"
"828",18.325799946388," good"
"829",11.3636076285258," good"
"830",26.1436326755415," good"
"831",20.8999163571179," good"
"832",16.0695876285039," good"
"833",7.64526297190351," good"
"834",35.3285047019671," good"
"835",9.04683012136328," good"
"836",28.9615267545105," good"
"837",34.9766008963548," good"
"838",16.5635101865406," good"
"839",14.1888281538366," good"
"840",17.5093751691716," good"
"841",40.6390140228921," good"
"842",19.2877696347561," good"
"843",11.5269229380163," good"
"844",34.2759340419421," good"
"845",25.6850732103796," good"
"846",61.1483732729105," good"
"847",23.2141155978552," good"
"848",32.4531432310726," good"
"849",25.6021450470352," good"
"850",15.4199374433391," good"
"851",40.4082988363965," good"
"852",21.9769800640308," good"
"853",16.6863743731807," good"
"854",17.8658344108868," good"
"855",18.9088625223703," good"
"856",16.4255350974695," good"
"857",30.2353297951243," good"
"858",115.853451626781," good"
"859",57.4757125331612," good"
"860",32.5874278285714," good"
"861",49.7718326964969," good"
"862",15.8159878050795," good"
"863",34.9681619549618," good"
"864",58.0780418069167," good"
"865",42.1661937497433," good"
"866",60.326314716707," good"
"867",90.8077672426294," good"
"868",44.7836496179508," good"
"869",23.1784356649247," good"
"870",26.9393572769828," good"
"871",20.1941584042425," good"
"872",49.6160190127289," good"
"873",4.22772363376996," good"
"874",12.4407499863284," good"
"875",22.3845329321607," good"
"876",21.2579715103426," good"
"877",39.6960295022115," good"
"878",10.3300301347006," good"
"879",19.277358799132," good"
"880",9.68848978042705," good"
"881",14.5099529120041," good"
"882",31.1703164480333," good"
"883",27.9495713519993," good"
"884",38.978642831269," good"
"885",11.8658586611124," good"
"886",16.6612404863649," good"
"887",13.6074599747047," good"
"888",26.228611966951," good"
"889",11.7922796196301," good"
"890",34.5146212410127," good"
"891",48.2311253395231," good"
"892",21.3582925460546," good"
"893",30.016766521069," good"
"894",66.3593259514449," good"
"895",18.0967016484805," good"
"896",32.3272436209476," good"
"897",24.8398453031447," good"
"898",58.7536196510214," good"
"899",31.2169554509902," good"
"900",15.3117259325888," good"
"901",18.4980467350181," good"
"902",12.8185800181782," good"
"903",34.2012104286524," good"
"904",42.6874774468645," good"
"905",80.7747706865463," good"
"906",14.7635713087846," good"
"907",79.2518116819674," good"
"908",47.6127896016026," good"
"909",27.3383499946879," good"
"910",15.6966690451254," good"
"911",29.4900981114183," good"
"912",29.8775208674802," good"
"913",48.3697738673559," good"
"914",41.8391435156581," good"
"915",22.8205834563059," good"
"916",49.7041994254805," good"
"917",18.9987839403957," good"
"918",15.4049377226528," good"
"919",30.683599110356," good"
"920",83.3732637936687," good"
"921",21.1553981975484," good"
"922",47.8343224234704," good"
"923",47.4200904035369," good"
"924",60.8772698693961," good"
"925",26.1448510050706," good"
"926",29.4752123008939," good"
"927",18.683514910696," good"
"928",31.5173883819774," good"
"929",23.3836060232442," good"
"930",42.0251856976906," good"
"931",32.1880338099454," good"
"932",35.6789564456979," good"
"933",44.1782079124755," good"
"934",16.0581468934963," good"
"935",50.3304706459282," good"
"936",25.5910616712908," good"
"937",26.6713627885633," good"
"938",23.6665393713235," good"
"939",88.9570564588272," good"
"940",27.6434909686942," good"
"941",33.6878218235006," good"
"942",39.8226563874691," good"
"943",36.8622657592047," good"
"944",37.6301117269963," good"
"945",40.6899582138769," good"
"946",32.6804950311856," good"
"947",50.3102403571882," good"
"948",69.8516286652345," good"
"949",79.6399262835," good"
"950",30.2464743015913," good"
"951",27.6723723928232," good"
"952",26.5513367181224," good"
"953",35.0675835676916," good"
"954",8.03552141318883," good"
"955",28.1357689980761," good"
"956",25.7728015558902," good"
"957",57.7811919538349," good"
"958",37.9303752814854," good"
"959",59.066825593317," good"
"960",22.346107798317," good"
"961",13.5908569523186," good"
"962",96.5131110823925," good"
"963",29.4108443050918," good"
"964",32.9054242841902," good"
"965",102.852670380969," good"
"966",43.2031830787483," good"
"967",16.9907996963416," good"
"968",12.5197902037332," good"
"969",58.3123059533556," good"
"970",15.9387997478954," good"
"971",12.5032468760594," good"
"972",27.3153298372019," good"
"973",11.9095430079838," good"
"974",32.6180522936672," good"
"975",44.9586635463671," good"
"976",28.9138311567594," good"
"977",45.1467570432713," good"
"978",42.5067612941037," good"
"979",102.555759987216," good"
"980",68.5282864910007," good"
"981",17.7449641562174," good"
"982",33.3204018694793," good"
"983",33.7853466246268," good"
"984",71.2700810965561," good"
"985",77.7860606512602," good"
"986",25.8062318725726," good"
"987",41.4417666665373," good"
"988",69.0288214398579," good"
"989",23.3105497798607," good"
"990",36.5055838618201," good"
"991",62.220528112304," good"
"992",52.3586055726681," good"
"993",22.6747642809237," good"
"994",33.9940324285879," good"
"995",20.6013321689318," good"
"996",55.3710725689326," good"
"997",18.2118489009526," good"
"998",25.28632270775," good"
"999",15.1795948564959," good"
"1000",19.7437829275482," good"
"1001",32.456749417343," good"
"1002",89.8662452866536," good"
"1003",69.858126505041," good"
"1004",21.8904313894206," good"
"1005",104.021294894147," good"
"1006",71.4807347898105," good"
